date,driver,customer,hours,km
2023-08-22,DRIVER_16,CUSTOMER_5,7.5,458
2023-12-04,DRIVER_28,CUSTOMER_4,17.9,1045
2022-11-09,DRIVER_11,CUSTOMER_10,5.4,353
2021-08-17,DRIVER_11,CUSTOMER_1,14.6,589
2022-04-05,DRIVER_18,CUSTOMER_10,16.7,900
2022-10-12,DRIVER_7,CUSTOMER_7,17.7,714
2024-02-15,DRIVER_24,CUSTOMER_2,11.8,554
2023-03-06,DRIVER_5,CUSTOMER_4,5.8,371
2020-01-11,DRIVER_14,CUSTOMER_9,11.8,523
2023-01-02,DRIVER_18,CUSTOMER_5,14.1,810
2022-11-19,DRIVER_8,CUSTOMER_10,14.9,849
2022-08-05,DRIVER_18,CUSTOMER_10,7.3,244
2022-09-24,DRIVER_12,CUSTOMER_2,9.9,394
2023-08-16,DRIVER_11,CUSTOMER_6,10.1,404
2021-08-28,DRIVER_4,CUSTOMER_5,13.5,934
2022-09-30,DRIVER_2,CUSTOMER_3,15.7,584
2024-03-24,DRIVER_13,CUSTOMER_7,4.0,177
2023-11-03,DRIVER_8,CUSTOMER_8,11.9,397
2020-05-24,DRIVER_15,CUSTOMER_5,5.3,234
2020-12-25,DRIVER_24,CUSTOMER_8,13.3,880
2023-11-19,DRIVER_11,CUSTOMER_2,14.9,469
2021-08-21,DRIVER_21,CUSTOMER_3,15.8,602
2022-12-18,DRIVER_7,CUSTOMER_7,12.6,321
2020-02-21,DRIVER_15,CUSTOMER_7,12.0,822
2022-12-16,DRIVER_5,CUSTOMER_9,4.3,166
2021-08-31,DRIVER_17,CUSTOMER_6,15.6,792
2023-02-02,DRIVER_22,CUSTOMER_5,16.5,1003
2022-12-26,DRIVER_14,CUSTOMER_1,1.7,94
2021-05-19,DRIVER_26,CUSTOMER_9,16.0,516
2021-08-12,DRIVER_10,CUSTOMER_5,16.7,831
2020-01-17,DRIVER_20,CUSTOMER_3,15.8,659
2020-04-01,DRIVER_1,CUSTOMER_5,11.4,347
2022-06-30,DRIVER_11,CUSTOMER_6,14.5,578
2021-12-02,DRIVER_25,CUSTOMER_3,13.5,852
2023-05-09,DRIVER_9,CUSTOMER_10,8.0,220
2022-05-25,DRIVER_16,CUSTOMER_6,11.7,308
2020-10-07,DRIVER_21,CUSTOMER_2,12.5,418
2022-02-20,DRIVER_16,CUSTOMER_1,11.0,694
2020-05-02,DRIVER_24,CUSTOMER_9,11.9,500
2023-10-07,DRIVER_8,CUSTOMER_10,6.4,161
2020-01-28,DRIVER_11,CUSTOMER_5,6.4,235
2022-07-06,DRIVER_12,CUSTOMER_2,13.2,854
2023-10-07,DRIVER_10,CUSTOMER_10,4.3,114
2020-10-16,DRIVER_25,CUSTOMER_2,17.2,800
2021-11-05,DRIVER_8,CUSTOMER_3,17.8,500
2022-04-26,DRIVER_24,CUSTOMER_2,9.4,378
2022-12-06,DRIVER_27,CUSTOMER_3,17.9,962
2021-05-24,DRIVER_8,CUSTOMER_7,16.2,584
2020-12-14,DRIVER_17,CUSTOMER_5,17.0,1095
2021-11-04,DRIVER_17,CUSTOMER_9,2.9,81
2023-12-30,DRIVER_12,CUSTOMER_6,16.5,960
2022-09-07,DRIVER_4,CUSTOMER_7,3.8,150
2023-02-14,DRIVER_26,CUSTOMER_9,12.5,737
2020-12-30,DRIVER_14,CUSTOMER_3,9.5,311
2022-02-26,DRIVER_30,CUSTOMER_9,15.8,1001
2022-09-17,DRIVER_30,CUSTOMER_7,10.1,292
2020-09-12,DRIVER_28,CUSTOMER_4,16.1,982
2022-02-11,DRIVER_6,CUSTOMER_4,17.1,840
2022-09-19,DRIVER_15,CUSTOMER_9,10.1,674
2023-06-22,DRIVER_22,CUSTOMER_10,16.2,707
2020-12-17,DRIVER_4,CUSTOMER_2,16.3,1037
2020-04-12,DRIVER_3,CUSTOMER_4,4.6,226
2022-01-14,DRIVER_9,CUSTOMER_6,5.9,372
2021-12-28,DRIVER_5,CUSTOMER_6,10.4,559
2022-03-26,DRIVER_17,CUSTOMER_9,11.4,300
2021-07-06,DRIVER_14,CUSTOMER_5,13.9,857
2021-01-24,DRIVER_29,CUSTOMER_4,9.0,509
2022-10-22,DRIVER_21,CUSTOMER_2,13.5,371
2022-07-30,DRIVER_11,CUSTOMER_2,16.2,637
2022-05-26,DRIVER_9,CUSTOMER_2,10.1,666
2020-01-20,DRIVER_17,CUSTOMER_3,1.5,76
2023-03-30,DRIVER_6,CUSTOMER_9,16.6,576
2022-08-21,DRIVER_30,CUSTOMER_4,15.4,827
2020-07-06,DRIVER_13,CUSTOMER_8,11.9,643
2023-09-22,DRIVER_9,CUSTOMER_9,10.7,606
2023-07-18,DRIVER_30,CUSTOMER_7,10.5,289
2022-04-02,DRIVER_1,CUSTOMER_4,14.5,407
2023-07-26,DRIVER_11,CUSTOMER_4,12.5,784
2023-03-24,DRIVER_12,CUSTOMER_8,11.7,461
2023-09-16,DRIVER_17,CUSTOMER_7,6.6,372
2022-12-29,DRIVER_28,CUSTOMER_6,9.4,317
2022-07-02,DRIVER_6,CUSTOMER_10,17.4,1036
2020-07-05,DRIVER_28,CUSTOMER_10,3.3,168
2020-11-27,DRIVER_24,CUSTOMER_2,10.7,511
2024-01-29,DRIVER_22,CUSTOMER_4,7.1,438
2022-06-09,DRIVER_18,CUSTOMER_10,13.2,424
2022-05-20,DRIVER_21,CUSTOMER_1,8.8,360
2021-09-07,DRIVER_20,CUSTOMER_2,10.1,477
2021-04-22,DRIVER_2,CUSTOMER_1,10.2,360
2021-04-27,DRIVER_8,CUSTOMER_4,16.3,623
2021-11-16,DRIVER_2,CUSTOMER_4,17.5,457
2023-08-21,DRIVER_13,CUSTOMER_4,15.8,708
2023-12-29,DRIVER_26,CUSTOMER_6,7.7,363
2022-04-12,DRIVER_4,CUSTOMER_1,6.8,232
2022-06-20,DRIVER_18,CUSTOMER_6,9.1,431
2020-11-27,DRIVER_7,CUSTOMER_6,9.3,458
2023-02-09,DRIVER_12,CUSTOMER_9,10.8,397
2021-12-23,DRIVER_11,CUSTOMER_1,9.9,279
2022-04-15,DRIVER_10,CUSTOMER_6,15.8,986
2020-08-26,DRIVER_5,CUSTOMER_1,8.7,280
2020-07-15,DRIVER_11,CUSTOMER_6,15.6,744
2023-08-03,DRIVER_5,CUSTOMER_3,16.2,701
2021-07-24,DRIVER_21,CUSTOMER_4,13.4,668
2020-05-13,DRIVER_14,CUSTOMER_10,6.8,263
2021-01-29,DRIVER_2,CUSTOMER_1,10.4,450
2021-02-17,DRIVER_20,CUSTOMER_8,16.6,1020
2020-07-13,DRIVER_7,CUSTOMER_8,17.4,620
2024-03-03,DRIVER_25,CUSTOMER_2,17.8,448
2022-02-19,DRIVER_3,CUSTOMER_7,18.0,463
2021-07-01,DRIVER_30,CUSTOMER_7,15.5,390
2020-11-03,DRIVER_18,CUSTOMER_6,12.9,769
2020-12-10,DRIVER_18,CUSTOMER_9,11.7,412
2022-01-26,DRIVER_15,CUSTOMER_3,4.7,289
2020-03-24,DRIVER_20,CUSTOMER_10,9.4,240
2021-03-03,DRIVER_15,CUSTOMER_2,13.3,452
2023-06-06,DRIVER_8,CUSTOMER_6,14.7,654
2021-04-10,DRIVER_26,CUSTOMER_6,4.5,137
2021-11-30,DRIVER_17,CUSTOMER_10,16.0,928
2022-10-09,DRIVER_30,CUSTOMER_8,14.1,395
2024-01-03,DRIVER_19,CUSTOMER_1,4.7,269
2024-01-17,DRIVER_4,CUSTOMER_1,10.4,359
2021-07-17,DRIVER_23,CUSTOMER_5,17.0,747
2022-10-12,DRIVER_4,CUSTOMER_10,14.0,555
2021-04-10,DRIVER_18,CUSTOMER_1,5.3,285
2020-10-24,DRIVER_20,CUSTOMER_9,15.8,1041
2023-08-14,DRIVER_24,CUSTOMER_9,8.2,206
2020-07-17,DRIVER_19,CUSTOMER_4,1.3,80
2020-05-03,DRIVER_1,CUSTOMER_2,10.5,717
2022-03-20,DRIVER_20,CUSTOMER_3,17.3,1010
2020-12-30,DRIVER_21,CUSTOMER_8,13.9,834
2024-03-31,DRIVER_17,CUSTOMER_4,14.9,767
2020-08-21,DRIVER_3,CUSTOMER_9,11.1,594
2020-11-22,DRIVER_7,CUSTOMER_6,17.0,679
2021-05-25,DRIVER_2,CUSTOMER_7,5.4,329
2020-06-26,DRIVER_5,CUSTOMER_10,17.4,653
2022-07-05,DRIVER_9,CUSTOMER_8,7.6,500
2022-11-17,DRIVER_30,CUSTOMER_7,9.2,255
2022-10-11,DRIVER_20,CUSTOMER_3,14.2,519
2022-03-21,DRIVER_24,CUSTOMER_2,16.1,860
2021-09-11,DRIVER_14,CUSTOMER_5,9.7,384
2023-07-21,DRIVER_3,CUSTOMER_8,11.3,285
2022-10-27,DRIVER_4,CUSTOMER_8,12.0,786
2022-02-01,DRIVER_12,CUSTOMER_7,18.0,1085
2023-10-06,DRIVER_26,CUSTOMER_5,11.1,349
2023-03-05,DRIVER_22,CUSTOMER_6,1.5,54
2022-09-13,DRIVER_20,CUSTOMER_5,10.6,530
2023-09-30,DRIVER_29,CUSTOMER_4,13.6,548
2022-05-07,DRIVER_13,CUSTOMER_3,13.4,348
2023-04-24,DRIVER_22,CUSTOMER_10,10.1,697
2021-02-20,DRIVER_3,CUSTOMER_8,15.9,404
2020-02-19,DRIVER_26,CUSTOMER_2,7.3,448
2021-01-28,DRIVER_30,CUSTOMER_2,15.3,931
2020-12-01,DRIVER_10,CUSTOMER_2,14.4,533
2022-05-25,DRIVER_23,CUSTOMER_1,3.3,124
2022-01-22,DRIVER_23,CUSTOMER_5,9.8,406
2023-08-16,DRIVER_7,CUSTOMER_6,11.4,591
2020-07-11,DRIVER_5,CUSTOMER_2,11.0,672
2020-12-02,DRIVER_24,CUSTOMER_1,15.6,422
2023-04-23,DRIVER_6,CUSTOMER_8,11.9,749
2020-10-06,DRIVER_26,CUSTOMER_1,1.8,105
2021-10-01,DRIVER_3,CUSTOMER_6,11.3,381
2024-02-19,DRIVER_28,CUSTOMER_10,13.9,935
2020-09-14,DRIVER_27,CUSTOMER_3,10.5,612
2020-07-31,DRIVER_25,CUSTOMER_4,17.8,1144
2020-08-24,DRIVER_13,CUSTOMER_7,17.5,813
2023-04-27,DRIVER_27,CUSTOMER_4,12.5,652
2022-11-05,DRIVER_14,CUSTOMER_9,10.5,375
2024-02-19,DRIVER_6,CUSTOMER_5,9.9,550
2024-03-16,DRIVER_21,CUSTOMER_8,16.7,1012
2023-02-03,DRIVER_19,CUSTOMER_4,12.8,474
2022-11-29,DRIVER_30,CUSTOMER_3,13.8,450
2021-11-28,DRIVER_19,CUSTOMER_4,14.1,373
2020-07-31,DRIVER_9,CUSTOMER_1,12.4,554
2022-02-26,DRIVER_9,CUSTOMER_9,17.7,1138
2022-12-13,DRIVER_18,CUSTOMER_7,17.3,992
2020-06-25,DRIVER_1,CUSTOMER_1,17.5,599
2023-01-04,DRIVER_15,CUSTOMER_5,7.0,357
2021-05-07,DRIVER_27,CUSTOMER_5,7.2,491
2021-12-11,DRIVER_19,CUSTOMER_2,14.0,770
2022-02-12,DRIVER_17,CUSTOMER_1,10.7,586
2022-06-13,DRIVER_10,CUSTOMER_1,12.6,695
2023-11-05,DRIVER_9,CUSTOMER_2,15.1,628
2022-11-16,DRIVER_19,CUSTOMER_4,6.7,355
2023-02-19,DRIVER_19,CUSTOMER_7,6.6,361
2022-03-04,DRIVER_10,CUSTOMER_10,9.0,363
2023-02-11,DRIVER_2,CUSTOMER_8,16.5,912
2022-07-16,DRIVER_27,CUSTOMER_2,8.5,469
2024-01-21,DRIVER_3,CUSTOMER_6,7.4,284
2023-03-08,DRIVER_4,CUSTOMER_8,14.8,549
2020-11-28,DRIVER_13,CUSTOMER_8,16.3,778
2022-12-02,DRIVER_21,CUSTOMER_4,16.1,617
2022-10-23,DRIVER_15,CUSTOMER_2,15.5,504
2021-02-19,DRIVER_8,CUSTOMER_9,9.3,480
2023-11-26,DRIVER_27,CUSTOMER_1,17.4,855
2023-06-20,DRIVER_2,CUSTOMER_2,15.2,469
2020-07-21,DRIVER_29,CUSTOMER_5,14.1,790
2020-02-05,DRIVER_6,CUSTOMER_2,11.4,770
2022-03-12,DRIVER_9,CUSTOMER_5,13.0,829
2022-12-27,DRIVER_14,CUSTOMER_5,1.8,77
2023-03-05,DRIVER_11,CUSTOMER_10,14.8,1001
2022-09-15,DRIVER_6,CUSTOMER_5,7.1,444
2020-11-21,DRIVER_19,CUSTOMER_5,7.8,350
2020-09-23,DRIVER_20,CUSTOMER_10,16.7,865
2021-09-25,DRIVER_17,CUSTOMER_10,8.0,482
2020-03-24,DRIVER_7,CUSTOMER_6,15.4,709
2020-12-21,DRIVER_25,CUSTOMER_3,13.0,884
2021-12-20,DRIVER_24,CUSTOMER_6,13.6,902
2024-02-01,DRIVER_15,CUSTOMER_10,9.8,317
2022-10-31,DRIVER_10,CUSTOMER_10,14.0,611
2022-03-27,DRIVER_16,CUSTOMER_5,14.9,956
2022-12-28,DRIVER_11,CUSTOMER_7,12.9,678
2023-12-30,DRIVER_18,CUSTOMER_5,14.0,788
2020-06-08,DRIVER_25,CUSTOMER_8,15.9,969
2020-06-01,DRIVER_16,CUSTOMER_6,14.6,382
2023-01-25,DRIVER_23,CUSTOMER_7,8.9,567
2024-01-18,DRIVER_10,CUSTOMER_2,8.6,410
2024-02-03,DRIVER_2,CUSTOMER_2,11.8,764
2021-01-07,DRIVER_22,CUSTOMER_5,10.3,423
2021-01-17,DRIVER_30,CUSTOMER_5,10.4,667
2023-04-18,DRIVER_25,CUSTOMER_6,13.1,869
2023-06-10,DRIVER_21,CUSTOMER_5,9.3,572
2022-09-25,DRIVER_19,CUSTOMER_1,2.0,94
2020-12-12,DRIVER_27,CUSTOMER_5,3.7,234
2021-12-25,DRIVER_19,CUSTOMER_1,8.8,265
2021-01-12,DRIVER_11,CUSTOMER_3,6.0,154
2023-08-28,DRIVER_3,CUSTOMER_1,2.2,116
2020-02-10,DRIVER_5,CUSTOMER_1,9.6,321
2022-03-06,DRIVER_28,CUSTOMER_2,15.3,988
2023-09-08,DRIVER_15,CUSTOMER_4,6.3,318
2020-04-23,DRIVER_19,CUSTOMER_4,17.6,674
2021-01-08,DRIVER_9,CUSTOMER_8,16.4,916
2021-06-29,DRIVER_9,CUSTOMER_1,13.0,386
2020-10-13,DRIVER_30,CUSTOMER_7,11.6,780
2021-03-17,DRIVER_13,CUSTOMER_5,11.2,533
2021-05-13,DRIVER_13,CUSTOMER_7,14.0,800
2020-07-15,DRIVER_19,CUSTOMER_9,7.1,463
2022-03-28,DRIVER_9,CUSTOMER_1,8.1,322
2022-12-31,DRIVER_9,CUSTOMER_6,9.0,480
2021-04-30,DRIVER_24,CUSTOMER_5,10.3,568
2023-03-24,DRIVER_20,CUSTOMER_1,8.4,429
2024-02-07,DRIVER_21,CUSTOMER_3,14.9,395
2021-03-01,DRIVER_29,CUSTOMER_10,16.1,857
2020-09-28,DRIVER_25,CUSTOMER_10,3.2,141
2024-03-21,DRIVER_10,CUSTOMER_9,2.0,106
2023-04-01,DRIVER_27,CUSTOMER_10,18.0,497
2023-09-26,DRIVER_5,CUSTOMER_4,17.8,604
2023-05-21,DRIVER_8,CUSTOMER_2,14.5,436
2020-08-03,DRIVER_13,CUSTOMER_3,17.1,1025
2023-03-31,DRIVER_13,CUSTOMER_6,10.6,727
2021-02-20,DRIVER_30,CUSTOMER_6,5.5,140
2023-07-30,DRIVER_30,CUSTOMER_5,15.6,521
2021-01-27,DRIVER_27,CUSTOMER_9,5.7,216
2020-05-27,DRIVER_12,CUSTOMER_6,16.3,531
2023-05-13,DRIVER_9,CUSTOMER_9,12.0,308
2023-03-12,DRIVER_5,CUSTOMER_6,12.7,444
2021-11-29,DRIVER_25,CUSTOMER_2,11.3,768
2023-05-06,DRIVER_8,CUSTOMER_10,4.7,145
2020-12-15,DRIVER_27,CUSTOMER_6,10.7,472
2023-06-27,DRIVER_14,CUSTOMER_8,14.2,613
2024-03-09,DRIVER_7,CUSTOMER_7,4.9,156
2020-12-27,DRIVER_1,CUSTOMER_7,17.8,483
2021-12-19,DRIVER_21,CUSTOMER_10,12.4,336
2023-10-14,DRIVER_17,CUSTOMER_9,10.2,338
2022-01-19,DRIVER_19,CUSTOMER_7,15.9,713
2024-03-04,DRIVER_14,CUSTOMER_8,13.7,451
2022-03-19,DRIVER_25,CUSTOMER_8,10.2,491
2020-02-11,DRIVER_29,CUSTOMER_4,14.7,810
2023-03-17,DRIVER_4,CUSTOMER_8,10.7,630
2020-06-10,DRIVER_23,CUSTOMER_4,17.3,933
2020-01-05,DRIVER_5,CUSTOMER_6,17.2,608
2021-11-03,DRIVER_5,CUSTOMER_8,16.7,446
2023-07-27,DRIVER_11,CUSTOMER_4,15.5,860
2024-03-29,DRIVER_7,CUSTOMER_6,12.7,854
2021-01-08,DRIVER_17,CUSTOMER_5,8.2,528
2020-03-26,DRIVER_17,CUSTOMER_6,11.6,400
2024-01-22,DRIVER_1,CUSTOMER_7,4.7,251
2020-02-13,DRIVER_28,CUSTOMER_5,13.9,647
2022-08-04,DRIVER_23,CUSTOMER_6,14.0,780
2020-11-28,DRIVER_20,CUSTOMER_1,17.0,961
2021-07-15,DRIVER_14,CUSTOMER_8,12.5,834
2020-07-19,DRIVER_10,CUSTOMER_6,8.2,388
2022-08-22,DRIVER_4,CUSTOMER_6,14.2,782
2021-12-01,DRIVER_25,CUSTOMER_1,5.9,309
2023-01-27,DRIVER_17,CUSTOMER_7,4.3,122
2022-04-20,DRIVER_3,CUSTOMER_1,16.1,562
2020-03-13,DRIVER_28,CUSTOMER_9,6.1,164
2024-01-29,DRIVER_28,CUSTOMER_7,10.3,614
2021-05-17,DRIVER_9,CUSTOMER_4,10.4,548
2023-06-06,DRIVER_19,CUSTOMER_6,9.7,490
2022-04-21,DRIVER_26,CUSTOMER_9,7.4,348
2023-01-09,DRIVER_12,CUSTOMER_3,17.0,504
2020-05-31,DRIVER_4,CUSTOMER_7,12.0,684
2022-05-12,DRIVER_7,CUSTOMER_8,8.1,515
2022-11-18,DRIVER_1,CUSTOMER_6,16.4,1009
2020-09-26,DRIVER_28,CUSTOMER_4,14.2,414
2020-02-18,DRIVER_23,CUSTOMER_7,14.2,602
2020-02-18,DRIVER_7,CUSTOMER_2,12.8,850
2022-02-09,DRIVER_11,CUSTOMER_6,5.4,373
2023-01-22,DRIVER_15,CUSTOMER_1,15.9,834
2020-03-18,DRIVER_12,CUSTOMER_4,17.1,644
2021-06-18,DRIVER_22,CUSTOMER_7,10.6,625
2023-12-21,DRIVER_30,CUSTOMER_9,15.0,697
2022-08-31,DRIVER_10,CUSTOMER_2,9.6,580
2023-12-22,DRIVER_11,CUSTOMER_5,7.4,300
2020-08-10,DRIVER_5,CUSTOMER_9,12.6,626
2021-12-31,DRIVER_23,CUSTOMER_5,13.6,586
2022-05-20,DRIVER_3,CUSTOMER_8,14.0,918
2020-03-28,DRIVER_23,CUSTOMER_10,15.3,939
2021-10-17,DRIVER_18,CUSTOMER_9,13.1,522
2021-06-13,DRIVER_1,CUSTOMER_6,13.9,653
2020-02-28,DRIVER_16,CUSTOMER_3,17.9,649
2023-09-15,DRIVER_8,CUSTOMER_4,16.5,558
2023-04-09,DRIVER_24,CUSTOMER_8,8.6,502
2021-04-17,DRIVER_26,CUSTOMER_4,8.1,521
2022-04-19,DRIVER_16,CUSTOMER_10,15.8,890
2023-09-14,DRIVER_11,CUSTOMER_10,15.8,629
2024-01-02,DRIVER_4,CUSTOMER_5,14.7,663
2022-09-30,DRIVER_3,CUSTOMER_1,11.4,519
2024-03-05,DRIVER_10,CUSTOMER_1,13.3,684
2021-09-29,DRIVER_29,CUSTOMER_8,13.3,654
2021-06-28,DRIVER_11,CUSTOMER_4,9.5,526
2023-10-04,DRIVER_26,CUSTOMER_4,17.1,1103
2023-12-04,DRIVER_18,CUSTOMER_6,17.0,999
2024-03-17,DRIVER_2,CUSTOMER_5,8.2,239
2022-07-21,DRIVER_6,CUSTOMER_5,10.3,645
2021-10-31,DRIVER_1,CUSTOMER_3,16.5,831
2020-10-03,DRIVER_29,CUSTOMER_3,14.4,983
2023-08-06,DRIVER_27,CUSTOMER_3,5.0,218
2020-02-18,DRIVER_14,CUSTOMER_2,13.3,667
2020-07-14,DRIVER_19,CUSTOMER_6,16.7,853
2020-01-02,DRIVER_8,CUSTOMER_4,16.4,733
2020-06-23,DRIVER_10,CUSTOMER_4,16.1,608
2020-08-15,DRIVER_13,CUSTOMER_4,10.9,307
2020-04-10,DRIVER_15,CUSTOMER_10,13.7,907
2020-04-26,DRIVER_12,CUSTOMER_7,8.4,463
2022-06-11,DRIVER_2,CUSTOMER_2,5.9,178
2021-06-17,DRIVER_13,CUSTOMER_7,17.8,505
2022-07-31,DRIVER_30,CUSTOMER_1,17.3,597
2021-08-21,DRIVER_5,CUSTOMER_2,13.9,533
2020-11-14,DRIVER_24,CUSTOMER_10,8.3,419
2021-08-23,DRIVER_15,CUSTOMER_10,10.0,698
2021-12-20,DRIVER_25,CUSTOMER_6,15.0,981
2022-07-31,DRIVER_25,CUSTOMER_6,7.0,304
2022-11-18,DRIVER_21,CUSTOMER_2,7.9,552
2020-02-26,DRIVER_20,CUSTOMER_6,15.3,405
2024-01-10,DRIVER_26,CUSTOMER_9,11.0,639
2020-09-28,DRIVER_15,CUSTOMER_4,8.8,356
2023-07-02,DRIVER_21,CUSTOMER_9,13.0,368
2022-02-27,DRIVER_30,CUSTOMER_3,12.1,643
2023-07-20,DRIVER_22,CUSTOMER_2,16.4,421
2020-09-01,DRIVER_27,CUSTOMER_2,1.8,52
2021-07-05,DRIVER_15,CUSTOMER_7,9.7,502
2021-12-28,DRIVER_12,CUSTOMER_1,11.4,581
2020-02-23,DRIVER_2,CUSTOMER_4,15.5,792
2021-11-04,DRIVER_7,CUSTOMER_1,10.7,458
2024-01-22,DRIVER_8,CUSTOMER_7,6.2,409
2021-05-03,DRIVER_17,CUSTOMER_9,17.0,559
2022-06-05,DRIVER_21,CUSTOMER_7,14.7,657
2020-05-18,DRIVER_28,CUSTOMER_1,8.4,307
2022-05-04,DRIVER_4,CUSTOMER_3,13.1,559
2023-10-13,DRIVER_11,CUSTOMER_8,16.0,491
2020-08-29,DRIVER_6,CUSTOMER_6,14.0,876
2023-02-19,DRIVER_14,CUSTOMER_2,11.9,335
2021-08-27,DRIVER_27,CUSTOMER_3,16.1,922
2022-06-29,DRIVER_5,CUSTOMER_1,17.2,1149
2020-03-30,DRIVER_24,CUSTOMER_5,17.9,868
2023-11-24,DRIVER_20,CUSTOMER_4,8.1,441
2023-02-24,DRIVER_5,CUSTOMER_8,17.9,922
2020-03-05,DRIVER_6,CUSTOMER_4,14.6,507
2020-11-30,DRIVER_10,CUSTOMER_6,12.6,761
2024-02-15,DRIVER_21,CUSTOMER_6,12.9,466
2020-01-09,DRIVER_24,CUSTOMER_7,9.8,401
2021-04-03,DRIVER_26,CUSTOMER_6,8.0,255
2020-03-21,DRIVER_27,CUSTOMER_6,4.9,224
2020-06-22,DRIVER_18,CUSTOMER_9,9.7,292
2020-03-18,DRIVER_17,CUSTOMER_1,7.2,271
2022-03-21,DRIVER_8,CUSTOMER_2,13.1,635
2021-06-02,DRIVER_19,CUSTOMER_2,13.2,390
2022-06-06,DRIVER_4,CUSTOMER_9,13.1,766
2020-01-15,DRIVER_19,CUSTOMER_5,13.5,403
2022-05-01,DRIVER_11,CUSTOMER_10,15.9,579
2020-05-19,DRIVER_19,CUSTOMER_4,8.9,542
2023-09-18,DRIVER_4,CUSTOMER_2,14.8,612
2022-07-26,DRIVER_23,CUSTOMER_8,16.5,782
2021-07-21,DRIVER_9,CUSTOMER_6,13.2,489
2021-04-05,DRIVER_25,CUSTOMER_5,17.6,957
2022-05-05,DRIVER_11,CUSTOMER_5,3.3,214
2023-08-27,DRIVER_15,CUSTOMER_3,16.4,1046
2024-01-08,DRIVER_3,CUSTOMER_5,17.0,598
2023-10-16,DRIVER_13,CUSTOMER_3,8.9,345
2023-06-28,DRIVER_16,CUSTOMER_5,3.5,243
2022-12-16,DRIVER_27,CUSTOMER_1,9.7,444
2020-08-07,DRIVER_26,CUSTOMER_8,17.5,1200
2020-12-07,DRIVER_29,CUSTOMER_4,3.2,108
2023-12-19,DRIVER_2,CUSTOMER_1,14.5,718
2020-08-06,DRIVER_4,CUSTOMER_6,13.1,887
2023-09-08,DRIVER_20,CUSTOMER_9,12.2,671
2020-01-18,DRIVER_7,CUSTOMER_2,13.6,816
2021-01-18,DRIVER_26,CUSTOMER_6,7.0,242
2022-12-05,DRIVER_4,CUSTOMER_10,6.2,338
2020-08-14,DRIVER_10,CUSTOMER_7,13.9,794
2020-02-28,DRIVER_11,CUSTOMER_1,16.9,884
2021-01-01,DRIVER_17,CUSTOMER_8,16.8,792
2022-06-11,DRIVER_24,CUSTOMER_6,16.2,510
2023-08-17,DRIVER_14,CUSTOMER_2,9.9,627
2021-06-25,DRIVER_3,CUSTOMER_4,17.4,1183
2021-05-05,DRIVER_20,CUSTOMER_6,2.5,169
2022-09-19,DRIVER_1,CUSTOMER_8,16.6,427
2024-02-27,DRIVER_13,CUSTOMER_1,14.6,623
2020-10-06,DRIVER_6,CUSTOMER_9,15.4,745
2023-12-31,DRIVER_26,CUSTOMER_4,14.6,755
2023-09-19,DRIVER_17,CUSTOMER_1,17.2,950
2022-07-12,DRIVER_30,CUSTOMER_3,9.0,498
2022-06-19,DRIVER_21,CUSTOMER_3,14.9,531
2020-05-19,DRIVER_18,CUSTOMER_9,12.8,403
2024-02-28,DRIVER_25,CUSTOMER_2,9.6,416
2022-04-12,DRIVER_28,CUSTOMER_3,13.4,442
2022-05-28,DRIVER_2,CUSTOMER_7,17.6,1154
2022-08-17,DRIVER_7,CUSTOMER_7,16.7,1036
2023-02-11,DRIVER_2,CUSTOMER_8,17.3,696
2023-07-24,DRIVER_12,CUSTOMER_1,11.1,742
2023-08-09,DRIVER_21,CUSTOMER_8,16.7,999
2022-06-15,DRIVER_21,CUSTOMER_5,15.4,912
2023-04-20,DRIVER_6,CUSTOMER_4,11.9,304
2021-07-01,DRIVER_3,CUSTOMER_3,8.6,262
2022-08-02,DRIVER_16,CUSTOMER_2,10.9,543
2020-12-26,DRIVER_22,CUSTOMER_10,17.3,454
2022-05-31,DRIVER_22,CUSTOMER_10,16.6,1132
2022-07-05,DRIVER_17,CUSTOMER_1,14.9,930
2023-10-14,DRIVER_30,CUSTOMER_3,9.7,573
2020-06-19,DRIVER_10,CUSTOMER_10,10.3,472
2021-09-28,DRIVER_9,CUSTOMER_9,7.4,409
2021-06-30,DRIVER_24,CUSTOMER_7,14.6,995
2023-05-31,DRIVER_26,CUSTOMER_7,11.7,729
2022-02-01,DRIVER_1,CUSTOMER_1,10.9,739
2023-06-30,DRIVER_9,CUSTOMER_1,14.2,993
2020-04-11,DRIVER_3,CUSTOMER_1,13.6,881
2023-07-06,DRIVER_12,CUSTOMER_7,10.9,465
2020-06-27,DRIVER_26,CUSTOMER_3,16.4,1129
2022-07-19,DRIVER_23,CUSTOMER_9,2.5,113
2021-09-24,DRIVER_23,CUSTOMER_2,12.9,478
2020-02-06,DRIVER_21,CUSTOMER_6,4.6,294
2020-05-06,DRIVER_26,CUSTOMER_4,9.4,379
2022-12-01,DRIVER_26,CUSTOMER_3,5.1,240
2023-06-28,DRIVER_22,CUSTOMER_6,15.6,542
2022-10-08,DRIVER_7,CUSTOMER_8,17.2,432
2024-03-07,DRIVER_19,CUSTOMER_7,9.0,301
2020-03-03,DRIVER_13,CUSTOMER_6,14.0,585
2022-09-24,DRIVER_11,CUSTOMER_10,14.6,870
2021-10-06,DRIVER_3,CUSTOMER_5,10.2,363
